Sr No,Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating
6208,Low Fat,FDZ40,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.040245222,8.935,54.9298,4
6209,Low Fat,FDJ16,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.115064263,9.195,58.6246,4
6210,Low Fat,FDT28,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.063664998,13.3,151.6708,4
6211,Low Fat,FDB53,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.139669224,13.35,147.6392,4
6212,Low Fat,FDD53,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.044291251,16.2,43.3454,4
6213,Low Fat,FDQ52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.119570595,17,249.7434,4
6214,Low Fat,FDJ04,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.124645538,18,117.2124,4
6215,Low Fat,FDG44,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.10234983,6.13,55.0298,4
6216,Low Fat,FDO32,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.120731024,6.36,46.506,4
6217,Low Fat,FDA20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.066724663,6.78,187.724,4
6218,Low Fat,FDA19,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.055213208,7.52,129.5994,4
6219,Low Fat,FDW56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.071010513,7.68,190.9162,4
6220,Low Fat,FDZ44,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.038789271,8.185,115.6808,4
6221,Low Fat,FDS20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.053950661,8.85,182.7292,4
6222,Low Fat,FDU07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.059940022,11.1,149.1366,4
6223,Low Fat,FDX08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.022639195,12.85,179.7318,4
6224,Low Fat,FDZ56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.025776994,16.25,169.9474,4
6225,Low Fat,FDY55,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.081446638,16.75,257.0988,4
6226,Low Fat,FDL20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.128614205,17.1,111.6886,4
6227,Low Fat,FDB33,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.014602837,17.75,158.6262,4
6228,Low Fat,FDV55,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.055159054,17.75,145.6444,4
6229,Low Fat,FDA44,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.053305463,19.7,58.193,4
6230,Low Fat,DRH11,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.075675438,5.98,53.3614,4
6231,Low Fat,DRN11,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.163233667,7.85,144.6444,4
6232,Low Fat,DRK47,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.064163983,7.905,229.9694,4
6233,Low Fat,DRJ11,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.085223447,9.5,189.2872,4
6234,Low Fat,DRO47,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.112399145,10.195,111.686,4
6235,Low Fat,DRJ59,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.019402371,11.65,38.7164,4
6236,Low Fat,DRO59,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.054238448,11.8,75.4012,4
6237,Low Fat,DRO35,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.034624104,13.85,115.0492,4
6238,Low Fat,DRI47,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020952705,14.7,143.5128,4
6239,Low Fat,DRI23,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.137410256,18.85,161.7578,4
6240,Low Fat,NCM05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.059940022,6.825,262.4226,4
6241,Low Fat,NCO05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.046631836,7.27,98.4384,4
6242,Low Fat,NCI29,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032672263,8.6,141.2154,4
6243,Low Fat,NCB54,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.050130529,8.76,128.3336,4
6244,Low Fat,NCO29,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032306341,11.15,166.3526,4
6245,Low Fat,NCQ05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.021639678,11.395,150.1708,4
6246,Low Fat,NCV29,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.022879017,11.8,176.0686,4
6247,Low Fat,NCR53,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.14526636,12.15,224.0404,4
6248,Low Fat,NCN29,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,15.2,47.8034,4
6249,Low Fat,NCO53,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,16.2,182.1608,4
6250,Low Fat,NCM41,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.035711426,16.5,93.612,4
6251,Low Fat,NCC54,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.097862839,17.75,239.3196,4
6252,Low Fat,NCW41,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,18,158.0604,4
6253,Low Fat,NCY17,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.16334971,18.2,45.1086,4
6254,Low Fat,NCW53,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.030542489,18.35,193.1162,4
6255,Low Fat,NCJ05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.046159928,18.7,152.3682,4
6256,Low Fat,NCW05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.148302815,20.25,108.3938,4
6257,Low Fat,NCA05,Health and Hygiene,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.025169703,20.75,150.4734,4
6258,Low Fat,NCT42,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.024926013,5.88,149.9392,4
6259,Low Fat,NCS30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.093170838,5.945,127.3652,4
6260,Low Fat,NCF06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020229757,6.235,260.8962,4
6261,Low Fat,NCO26,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076975118,7.235,116.6492,4
6262,Low Fat,NCM06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.075845634,7.475,156.0656,4
6263,Low Fat,NCW54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,7.5,59.2588,4
6264,Low Fat,NCS42,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.069524391,8.6,91.8146,4
6265,Low Fat,NCU54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.098775709,8.88,208.927,4
6266,Low Fat,NCT30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.080417724,9.1,48.8718,4
6267,Low Fat,NCK18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.006708517,9.6,164.6184,4
6268,Low Fat,NCK54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.029569276,12.15,115.015,4
6269,Low Fat,NCR06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.006775667,12.5,42.9112,4
6270,Low Fat,NCS18,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.042276746,12.65,108.4938,4
6271,Low Fat,NCD06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.099479703,13,44.906,4
6272,Low Fat,NCQ06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.04188955,13,255.9014,4
6273,Low Fat,NCH07,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.092811105,13.15,159.7604,4
6274,Low Fat,NCD55,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.024369007,14,40.2454,4
6275,Low Fat,NCZ54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.083488992,14.65,161.3552,4
6276,Low Fat,NCI54,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.033651278,15.2,108.9912,4
6277,Low Fat,NCE30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.099290166,16,214.0902,4
6278,Low Fat,NCH55,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.034726222,16.35,125.602,4
6279,Low Fat,NCH30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.06725846,17.1,115.186,4
6280,Low Fat,NCL30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.049016517,18.1,128.7336,4
6281,Low Fat,NCI55,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.012673238,18.6,121.5414,4
6282,Low Fat,NCI42,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.010381661,18.75,207.8954,4
6283,Low Fat,NCQ50,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.034360687,18.75,215.7218,4
6284,Low Fat,NCC06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.027028323,19,127.0336,4
6285,Low Fat,NCZ06,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.094308058,19.6,251.8698,4
6286,Low Fat,NCR50,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.011838464,20.2,155.134,4
6287,Low Fat,NCP30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032819637,20.5,38.9822,4
6288,Low Fat,NCR30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.071103348,20.6,75.4696,4
6289,Low Fat,FDA39,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.012737719,6.32,38.5822,4
6290,Low Fat,FDK27,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.008960445,11,119.1756,4
6291,Low Fat,FDG31,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.037955309,12.15,62.8826,4
6292,Low Fat,FDY51,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.081260969,12.5,221.7798,4
6293,Low Fat,FDQ39,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.081168135,14.8,190.5846,4
6294,Low Fat,NCM07,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.040023967,9.395,85.5908,4
6295,Low Fat,NCQ43,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.11147467,17.75,108.0912,4
6296,Low Fat,NCJ31,Others,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.18293775,19.2,243.0196,4
6297,Low Fat,FDH09,Seafood,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.05616476,12.6,51.8982,4
6298,Low Fat,FDD46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.141475625,6.035,155.0998,4
6299,Low Fat,FDX21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.08509812,7.05,108.2912,4
6300,Low Fat,FDQ57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.027991093,7.275,145.976,4
6301,Low Fat,FDT58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.086088353,9,168.7816,4
6302,Low Fat,FDY58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.039980644,11.65,227.3694,4
6303,Low Fat,FDH58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.036997104,12.3,115.9834,4
6304,Low Fat,FDQ33,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.091348964,13.35,150.3708,4
6305,Low Fat,FDA21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.036016619,13.65,186.3924,4
6306,Low Fat,FDJ09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.058485617,15,44.7744,4
6307,Low Fat,FDT57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.019064377,15.2,238.2248,4
6308,Low Fat,FDX45,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.105018817,16.75,155.263,4
6309,Low Fat,FDL22,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.036446751,16.85,90.3488,4
6310,Low Fat,FDR10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.010055503,17.6,163.7552,4
6311,Low Fat,FDY10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.049144165,17.6,112.7176,4
6312,Low Fat,FDZ09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.105042025,17.6,163.8868,4
6313,Low Fat,FDZ58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.052257982,17.85,121.8072,4
6314,Low Fat,FDW45,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.039071642,18,145.3418,4
6315,Low Fat,FDV46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.012627478,18.2,140.818,4
6316,Low Fat,FDN57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.054318517,18.25,140.9154,4
6317,Low Fat,FDR09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.07784544,18.25,260.5962,4
6318,Low Fat,FDN21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076975118,18.6,161.8236,4
6319,Low Fat,FDP09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.033942546,19.75,213.5902,4
6320,Low Fat,FDV58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.121438886,20.85,196.1452,4
6321,Low Fat,FDH10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.049381666,21,193.0478,4
6322,Low Fat,DRG48,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.014577695,5.78,147.2102,4
6323,Low Fat,DRD25,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.079094835,6.135,114.386,4
6324,Low Fat,DRE13,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.027748176,6.28,86.5198,4
6325,Low Fat,DRB24,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020609218,8.785,155.1656,4
6326,Low Fat,DRN37,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,9.6,166.5158,4
6327,Low Fat,DRJ24,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.11350542,11.8,186.8924,4
6328,Low Fat,DRK13,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.115346634,11.8,200.2084,4
6329,Low Fat,DRF13,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.029827665,12.1,144.3444,4
6330,Low Fat,DRH37,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041681059,17.6,164.2526,4
6331,Low Fat,DRC12,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.037885683,17.85,190.4188,4
6332,Low Fat,DRI25,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.03395415,19.6,56.4614,4
6333,Low Fat,DRE49,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02128304,20.75,153.5024,4
6334,Low Fat,FDA34,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.014883661,11.5,174.508,4
6335,Low Fat,FDI35,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041355366,14,182.0634,4
6336,Regular,FDE36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041837331,5.26,161.8868,4
6337,Regular,FDZ59,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.104183308,6.63,166.15,4
6338,Regular,FDY11,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.02960641,6.71,65.4142,4
6339,Regular,FDQ36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.161798604,7.855,37.2848,4
6340,Regular,FDS36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.046960237,8.38,111.857,4
6341,Regular,FDP12,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.045337184,9.8,36.8874,4
6342,Regular,FDM60,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048218142,10.8,42.2138,4
6343,Regular,FDM36,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.058822142,11.65,173.5422,4
6344,Regular,FDL48,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.082394321,19.35,48.5034,4
6345,Regular,FDX47,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.034658144,6.55,155.8288,4
6346,Regular,FDY47,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,8.6,131.531,4
6347,Regular,FDO49,Breakfast,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.033103556,10.6,48.9008,4
6348,Regular,FDN49,Breakfast,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.125419157,17.25,40.048,4
6349,Regular,FDQ25,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.028320655,8.63,172.5422,4
6350,Regular,FDG38,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.05281112,8.975,86.6224,4
6351,Regular,FDL50,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.042378864,12.15,125.4046,4
6352,Regular,FDI38,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.014649641,13.35,207.3638,4
6353,Regular,FDC14,Canned,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041313203,14.5,42.0454,4
6354,Regular,FDU50,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.075287081,5.75,115.3176,4
6355,Regular,FDJ15,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.023358738,11.35,184.4608,4
6356,Regular,FDC16,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020601791,11.5,86.054,4
6357,Regular,FDQ26,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,13.5,57.8562,4
6358,Regular,FDY38,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.119361718,13.6,231.63,4
6359,Regular,FDC40,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.065165046,16,79.3986,4
6360,Regular,FDB40,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.007551607,17.5,145.8102,4
6361,Regular,FDD52,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.183579854,18.25,110.857,4
6362,Regular,FDA27,Dairy,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.030975716,20.35,253.9672,4
6363,Regular,FDR16,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.105181277,5.845,214.4218,4
6364,Regular,FDG17,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.035895934,6.865,244.4486,4
6365,Regular,FDR40,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.008046878,9.1,78.7618,4
6366,Regular,FDT52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.047503318,9.695,244.6144,4
6367,Regular,FDT16,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048738014,9.895,262.1278,4
6368,Regular,FDG05,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,11,155.263,4
6369,Regular,FDP28,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.080765853,13.65,262.8936,4
6370,Regular,FDH17,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.016679232,16.2,96.3726,4
6371,Regular,FDV52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.121709653,20.7,119.7466,4
6372,Regular,FDF53,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.083736551,20.75,178.7318,4
6373,Regular,FDN56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.107223632,5.46,144.8786,4
6374,Regular,FDF44,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.059820884,7.17,130.3968,4
6375,Regular,FDH56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.063916425,9.8,117.1492,4
6376,Regular,FDD21,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.030616757,10.3,112.7176,4
6377,Regular,FDO20,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.152364317,12.85,254.0382,4
6378,Regular,FDS19,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.064307102,13.8,77.3012,4
6379,Regular,FDC09,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.026342897,15.5,104.1332,4
6380,Regular,FDR56,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.100922503,15.5,199.0768,4
6381,Regular,FDW07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.142910689,18,89.6514,4
6382,Regular,FDF45,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.012223687,18.2,57.1904,4
6383,Regular,FDI08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.066400129,18.2,250.1092,4
6384,Regular,FDC08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.10361083,19,228.372,4
6385,Regular,FDX07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.022954444,19.2,184.495,4
6386,Regular,FDP08,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.112584813,20.5,192.0478,4
6387,Regular,FDY39,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.04710181,5.305,181.8608,4
6388,Regular,FDO39,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.137580452,6.985,182.8608,4
6389,Regular,FDM51,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.025966531,11.8,102.2674,4
6390,Regular,FDH31,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.020442889,12,98.0042,4
6391,Regular,FDI07,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.033813351,12.35,198.1426,4
6392,Regular,FDX03,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.061190964,15.85,47.1744,4
6393,Regular,FDJ27,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.122065518,17.7,103.3674,4
6394,Regular,FDU27,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.17174348,18.6,48.8376,4
6395,Regular,FDN33,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.123307177,6.305,93.5436,4
6396,Regular,FDH46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.041346469,6.935,103.1332,4
6397,Regular,FDG46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.032960823,8.63,115.0518,4
6398,Regular,FDX33,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.117667492,9.195,159.5578,4
6399,Regular,FDS58,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.021039273,9.285,160.0578,4
6400,Regular,FDU10,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.045763062,10.1,38.4848,4
6401,Regular,FDB46,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.093909644,10.5,213.7244,4
6402,Regular,FDU21,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.076839735,11.8,34.9558,4
6403,Regular,FDO09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.125469442,13.5,264.491,4
6404,Regular,FDW09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.025961116,13.65,80.4302,4
6405,Regular,FDP22,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.099286298,14.65,49.8666,4
6406,Regular,FDL57,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.067181098,15.1,258.8304,4
6407,Regular,FDL09,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.128235131,19.6,169.2816,4
6408,Regular,DRD01,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.061270647,12.1,53.2614,4
6409,Regular,DRB48,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.024892129,16.75,37.8822,4
6410,Regular,DRA24,Soft Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.039990314,19.35,165.0868,4
6411,Regular,FDE35,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.043968652,7.06,57.6904,4
6412,Regular,FDD23,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048761223,9.5,186.5898,4
6413,Regular,FDH47,Starchy Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.129016487,13.5,98.4068,4
6414,low fat,FDW11,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.048857925,12.6,61.0194,4
6415,low fat,DRH59,Hard Drinks,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,10.8,72.338,4
6416,low fat,NCA30,Household,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.129534812,19,190.1872,4
6417,Regular,FDW12,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.035627489,8.315,146.6444,4
6418,Regular,FDS24,Baking Goods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.062321222,20.85,87.2514,4
6419,Regular,FDT23,Breads,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.074847665,7.72,78.8986,4
6420,Regular,FDA52,Frozen Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.128621941,16.2,175.537,4
6421,Regular,FDT07,Fruits and Vegetables,2012,OUT049,Tier 1,Medium,Supermarket Type1,0,5.82,256.633,4
6422,Regular,FDT39,Meat,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.009883257,6.26,149.8366,4
6423,Regular,FDI34,Snack Foods,2012,OUT049,Tier 1,Medium,Supermarket Type1,0.085268317,10.65,229.7668,4
6424,Low Fat,FDM44,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.054363971,,105.099,4
6425,Low Fat,FDY55,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0,,258.3988,4
